,createDt,deathCnt,defCnt,gubun,gubunCn,gubunEn,incDec,isolClearCnt,localOccCnt,overFlowCnt,qurRate,seq,stdDay,updateDt
454,2020-03-18 09:00:00.000,0,4,제주,济州,Jeju,0,1,0,0,0.60,1104,2020년 03월 18일 00시,2021-09-16 10:11:33.897
455,2020-03-18 09:00:00.000,0,11,검역,隔離區,Lazaretto,5,0,0,5,0.00,1103,2020년 03월 18일 00시,2021-09-16 10:11:33.897
456,2020-03-17 09:00:00.000,81,8320,합계,合计,Total,84,1362,79,5,16.05,1102,2020년 03월 17일 00시,2021-09-16 10:11:33.897
457,2020-03-17 09:00:00.000,0,265,서울,首尔,Seoul,12,48,11,1,2.72,1101,2020년 03월 17일 00시,2021-09-16 10:11:33.897
458,2020-03-17 09:00:00.000,1,107,부산,釜山,Busan,0,54,0,0,3.14,1100,2020년 03월 17일 00시,2021-09-16 10:11:33.897
459,2020-03-17 09:00:00.000,57,6098,대구,大邱,Daegu,32,905,32,0,250.28,1099,2020년 03월 17일 00시,2021-09-16 10:11:33.897
460,2020-03-17 09:00:00.000,0,31,인천,仁川,Incheon,1,4,1,0,1.05,1098,2020년 03월 17일 00시,2021-09-16 10:11:33.897
461,2020-03-17 09:00:00.000,0,16,광주,光州,Gwangju,0,9,0,0,1.10,1097,2020년 03월 17일 00시,2021-09-16 10:11:33.897
462,2020-03-17 09:00:00.000,0,22,대전,大田,Daejeon,0,5,0,0,1.49,1096,2020년 03월 17일 00시,2021-09-16 10:11:33.897
463,2020-03-17 09:00:00.000,0,28,울산,蔚山,Ulsan,0,10,0,0,2.44,1095,2020년 03월 17일 00시,2021-09-16 10:11:33.897
464,2020-03-17 09:00:00.000,0,40,세종,世宗,Sejong,0,0,0,0,11.68,1094,2020년 03월 17일 00시,2021-09-16 10:11:33.897
465,2020-03-17 09:00:00.000,3,262,경기,京畿,Gyeonggi-do,31,51,30,1,1.98,1093,2020년 03월 17일 00시,2021-09-16 10:11:33.897
466,2020-03-17 09:00:00.000,1,29,강원,江原,Gangwon-do,0,4,0,0,1.88,1092,2020년 03월 17일 00시,2021-09-16 10:11:33.897
467,2020-03-17 09:00:00.000,0,31,충북,忠北,Chungcheongbuk-do,0,7,0,0,1.94,1091,2020년 03월 17일 00시,2021-09-16 10:11:33.897
468,2020-03-17 09:00:00.000,0,115,충남,忠南,Chungcheongnam-do,0,14,0,0,5.42,1090,2020년 03월 17일 00시,2021-09-16 10:11:33.897
469,2020-03-17 09:00:00.000,0,7,전북,全北,Jeollabuk-do,0,5,0,0,0.39,1089,2020년 03월 17일 00시,2021-09-16 10:11:33.897
470,2020-03-17 09:00:00.000,0,4,전남,全南,Jeollanam-do,0,1,0,0,0.21,1088,2020년 03월 17일 00시,2021-09-16 10:11:33.897
471,2020-03-17 09:00:00.000,19,1169,경북,庆北,Gyeongsangbuk-do,5,215,5,0,43.91,1087,2020년 03월 17일 00시,2021-09-16 10:11:33.897
472,2020-03-17 09:00:00.000,0,86,경남,庆南,Gyeongsangnam-do,1,29,0,1,2.56,1086,2020년 03월 17일 00시,2021-09-16 10:11:33.897
473,2020-03-17 09:00:00.000,0,4,제주,济州,Jeju,0,1,0,0,0.60,1085,2020년 03월 17일 00시,2021-09-16 10:11:33.897
474,2020-03-17 09:00:00.000,0,6,검역,隔離區,Lazaretto,2,0,0,2,0.00,1084,2020년 03월 17일 00시,2021-09-16 10:11:33.897
475,2020-03-16 09:00:00.000,75,8236,합계,合计,Total,74,1106,70,4,15.89,1083,2020년 03월 16일 00시,2021-09-16 10:11:33.897
476,2020-03-16 09:00:00.000,0,253,서울,首尔,Seoul,6,41,6,0,2.60,1082,2020년 03월 16일 00시,2021-09-16 10:11:33.897
477,2020-03-16 09:00:00.000,1,107,부산,釜山,Busan,1,47,1,0,3.14,1081,2020년 03월 16일 00시,2021-09-16 10:11:33.897
478,2020-03-16 09:00:00.000,53,6066,대구,大邱,Daegu,35,691,35,0,248.96,1080,2020년 03월 16일 00시,2021-09-16 10:11:33.897
479,2020-03-16 09:00:00.000,0,30,인천,仁川,Incheon,1,3,1,0,1.01,1079,2020년 03월 16일 00시,2021-09-16 10:11:33.897
480,2020-03-16 09:00:00.000,0,16,광주,光州,Gwangju,0,9,0,0,1.10,1078,2020년 03월 16일 00시,2021-09-16 10:11:33.897
481,2020-03-16 09:00:00.000,0,22,대전,大田,Daejeon,0,5,0,0,1.49,1077,2020년 03월 16일 00시,2021-09-16 10:11:33.897
482,2020-03-16 09:00:00.000,0,28,울산,蔚山,Ulsan,0,7,0,0,2.44,1076,2020년 03월 16일 00시,2021-09-16 10:11:33.897
483,2020-03-16 09:00:00.000,0,40,세종,世宗,Sejong,1,0,1,0,11.68,1075,2020년 03월 16일 00시,2021-09-16 10:11:33.897
484,2020-03-16 09:00:00.000,3,231,경기,京畿,Gyeonggi-do,20,49,19,1,1.74,1074,2020년 03월 16일 00시,2021-09-16 10:11:33.897
485,2020-03-16 09:00:00.000,1,29,강원,江原,Gangwon-do,0,4,0,0,1.88,1073,2020년 03월 16일 00시,2021-09-16 10:11:33.897
486,2020-03-16 09:00:00.000,0,31,충북,忠北,Chungcheongbuk-do,0,7,0,0,1.94,1072,2020년 03월 16일 00시,2021-09-16 10:11:33.897
487,2020-03-16 09:00:00.000,0,115,충남,忠南,Chungcheongnam-do,0,10,0,0,5.42,1071,2020년 03월 16일 00시,2021-09-16 10:11:33.897
488,2020-03-16 09:00:00.000,0,7,전북,全北,Jeollabuk-do,0,5,0,0,0.39,1070,2020년 03월 16일 00시,2021-09-16 10:11:33.897
489,2020-03-16 09:00:00.000,0,4,전남,全南,Jeollanam-do,0,1,0,0,0.21,1069,2020년 03월 16일 00시,2021-09-16 10:11:33.897
490,2020-03-16 09:00:00.000,17,1164,경북,庆北,Gyeongsangbuk-do,7,200,7,0,43.72,1068,2020년 03월 16일 00시,2021-09-16 10:11:33.897
491,2020-03-16 09:00:00.000,0,85,경남,庆南,Gyeongsangnam-do,0,26,0,0,2.53,1067,2020년 03월 16일 00시,2021-09-16 10:11:33.897
492,2020-03-16 09:00:00.000,0,4,제주,济州,Jeju,0,1,0,0,0.60,1066,2020년 03월 16일 00시,2021-09-16 10:11:33.897
493,2020-03-16 09:00:00.000,0,4,검역,隔離區,Lazaretto,3,0,0,3,0.00,1065,2020년 03월 16일 00시,2021-09-16 10:11:33.897
494,2020-03-15 09:00:00.000,75,8162,합계,合计,Total,76,807,72,4,15.74,1064,2020년 03월 15일 00시,2021-09-16 10:11:33.897
495,2020-03-15 09:00:00.000,0,247,서울,首尔,Seoul,9,36,8,1,2.54,1063,2020년 03월 15일 00시,2021-09-16 10:11:33.897
496,2020-03-15 09:00:00.000,1,106,부산,釜山,Busan,3,44,3,0,3.11,1062,2020년 03월 15일 00시,2021-09-16 10:11:33.897
497,2020-03-15 09:00:00.000,53,6031,대구,大邱,Daegu,41,461,41,0,247.53,1061,2020년 03월 15일 00시,2021-09-16 10:11:33.897
498,2020-03-15 09:00:00.000,0,29,인천,仁川,Incheon,1,3,1,0,0.98,1060,2020년 03월 15일 00시,2021-09-16 10:11:33.897
499,2020-03-15 09:00:00.000,0,16,광주,光州,Gwangju,1,9,0,1,1.10,1059,2020년 03월 15일 00시,2021-09-16 10:11:33.897
500,2020-03-15 09:00:00.000,0,22,대전,大田,Daejeon,0,2,0,0,1.49,1058,2020년 03월 15일 00시,2021-09-16 10:11:33.897
501,2020-03-15 09:00:00.000,0,28,울산,蔚山,Ulsan,1,3,1,0,2.44,1057,2020년 03월 15일 00시,2021-09-16 10:11:33.897
502,2020-03-15 09:00:00.000,0,39,세종,世宗,Sejong,1,0,1,0,11.39,1056,2020년 03월 15일 00시,2021-09-16 10:11:33.897
503,2020-03-15 09:00:00.000,3,211,경기,京畿,Gyeonggi-do,11,43,11,0,1.59,1055,2020년 03월 15일 00시,2021-09-16 10:11:33.897
504,2020-03-15 09:00:00.000,1,29,강원,江原,Gangwon-do,0,4,0,0,1.88,1054,2020년 03월 15일 00시,2021-09-16 10:11:33.897
505,2020-03-15 09:00:00.000,0,31,충북,忠北,Chungcheongbuk-do,3,6,3,0,1.94,1053,2020년 03월 15일 00시,2021-09-16 10:11:33.897
506,2020-03-15 09:00:00.000,0,115,충남,忠南,Chungcheongnam-do,0,2,0,0,5.42,1052,2020년 03월 15일 00시,2021-09-16 10:11:33.897
507,2020-03-15 09:00:00.000,0,7,전북,全北,Jeollabuk-do,0,3,0,0,0.39,1051,2020년 03월 15일 00시,2021-09-16 10:11:33.897
508,2020-03-15 09:00:00.000,0,4,전남,全南,Jeollanam-do,0,1,0,0,0.21,1050,2020년 03월 15일 00시,2021-09-16 10:11:33.897
509,2020-03-15 09:00:00.000,17,1157,경북,庆北,Gyeongsangbuk-do,4,171,3,1,43.46,1049,2020년 03월 15일 00시,2021-09-16 10:11:33.897
510,2020-03-15 09:00:00.000,0,85,경남,庆南,Gyeongsangnam-do,0,18,0,0,2.53,1048,2020년 03월 15일 00시,2021-09-16 10:11:33.897
511,2020-03-15 09:00:00.000,0,4,제주,济州,Jeju,0,1,0,0,0.60,1047,2020년 03월 15일 00시,2021-09-16 10:11:33.897
512,2020-03-15 09:00:00.000,0,1,검역,隔離區,Lazaretto,1,0,0,1,0.00,1046,2020년 03월 15일 00시,2021-09-16 10:11:33.897
513,2020-03-14 09:00:00.000,72,8086,합계,合计,Total,107,690,102,5,15.60,1045,2020년 03월 14일 00시,2021-09-16 10:11:33.897
514,2020-03-14 09:00:00.000,0,238,서울,首尔,Seoul,13,33,9,4,2.45,1044,2020년 03월 14일 00시,2021-09-16 10:11:33.897
515,2020-03-14 09:00:00.000,0,103,부산,釜山,Busan,3,44,3,0,3.02,1043,2020년 03월 14일 00시,2021-09-16 10:11:33.897
516,2020-03-14 09:00:00.000,51,5990,대구,大邱,Daegu,62,355,62,0,245.85,1042,2020년 03월 14일 00시,2021-09-16 10:11:33.897
517,2020-03-14 09:00:00.000,0,28,인천,仁川,Incheon,1,3,1,0,0.95,1041,2020년 03월 14일 00시,2021-09-16 10:11:33.897
518,2020-03-14 09:00:00.000,0,15,광주,光州,Gwangju,0,9,0,0,1.03,1040,2020년 03월 14일 00시,2021-09-16 10:11:33.897
519,2020-03-14 09:00:00.000,0,22,대전,大田,Daejeon,0,1,0,0,1.49,1039,2020년 03월 14일 00시,2021-09-16 10:11:33.897
520,2020-03-14 09:00:00.000,0,27,울산,蔚山,Ulsan,0,3,0,0,2.35,1038,2020년 03월 14일 00시,2021-09-16 10:11:33.897
521,2020-03-14 09:00:00.000,0,38,세종,世宗,Sejong,6,0,6,0,11.10,1037,2020년 03월 14일 00시,2021-09-16 10:11:33.897
522,2020-03-14 09:00:00.000,3,200,경기,京畿,Gyeonggi-do,15,39,14,1,1.51,1036,2020년 03월 14일 00시,2021-09-16 10:11:33.897
523,2020-03-14 09:00:00.000,1,29,강원,江原,Gangwon-do,0,4,0,0,1.88,1035,2020년 03월 14일 00시,2021-09-16 10:11:33.897
524,2020-03-14 09:00:00.000,0,28,충북,忠北,Chungcheongbuk-do,1,5,1,0,1.75,1034,2020년 03월 14일 00시,2021-09-16 10:11:33.897
525,2020-03-14 09:00:00.000,0,115,충남,忠南,Chungcheongnam-do,0,1,0,0,5.42,1033,2020년 03월 14일 00시,2021-09-16 10:11:33.897
526,2020-03-14 09:00:00.000,0,7,전북,全北,Jeollabuk-do,0,3,0,0,0.39,1032,2020년 03월 14일 00시,2021-09-16 10:11:33.897
527,2020-03-14 09:00:00.000,0,4,전남,全南,Jeollanam-do,0,1,0,0,0.21,1031,2020년 03월 14일 00시,2021-09-16 10:11:33.897
528,2020-03-14 09:00:00.000,17,1153,경북,庆北,Gyeongsangbuk-do,6,170,6,0,43.31,1030,2020년 03월 14일 00시,2021-09-16 10:11:33.897
529,2020-03-14 09:00:00.000,0,85,경남,庆南,Gyeongsangnam-do,0,18,0,0,2.53,1029,2020년 03월 14일 00시,2021-09-16 10:11:33.897
530,2020-03-14 09:00:00.000,0,4,제주,济州,Jeju,0,1,0,0,0.60,1028,2020년 03월 14일 00시,2021-09-16 10:11:33.897
531,2020-03-14 09:00:00.000,0,0,검역,隔離區,Lazaretto,0,0,0,0,0.00,1027,2020년 03월 14일 00시,2021-09-16 10:11:33.897
532,2020-03-13 09:00:00.000,67,7979,합계,合计,Total,110,490,107,3,15.39,1026,2020년 03월 13일 00시,2021-09-16 10:11:33.897
533,2020-03-13 09:00:00.000,0,225,서울,首尔,Seoul,12,25,10,2,2.31,1025,2020년 03월 13일 00시,2021-09-16 10:11:33.897
534,2020-03-13 09:00:00.000,0,100,부산,釜山,Busan,1,21,1,0,2.93,1024,2020년 03월 13일 00시,2021-09-16 10:11:33.897
535,2020-03-13 09:00:00.000,48,5928,대구,大邱,Daegu,61,254,61,0,243.30,1023,2020년 03월 13일 00시,2021-09-16 10:11:33.897
536,2020-03-13 09:00:00.000,0,27,인천,仁川,Incheon,2,2,2,0,0.91,1022,2020년 03월 13일 00시,2021-09-16 10:11:33.897
537,2020-03-13 09:00:00.000,0,15,광주,光州,Gwangju,0,9,0,0,1.03,1021,2020년 03월 13일 00시,2021-09-16 10:11:33.897
538,2020-03-13 09:00:00.000,0,22,대전,大田,Daejeon,2,1,2,0,1.49,1020,2020년 03월 13일 00시,2021-09-16 10:11:33.897
539,2020-03-13 09:00:00.000,0,27,울산,蔚山,Ulsan,2,2,2,0,2.35,1019,2020년 03월 13일 00시,2021-09-16 10:11:33.897
540,2020-03-13 09:00:00.000,0,32,세종,世宗,Sejong,17,0,17,0,9.35,1018,2020년 03월 13일 00시,2021-09-16 10:11:33.897
541,2020-03-13 09:00:00.000,2,185,경기,京畿,Gyeonggi-do,8,28,7,1,1.40,1017,2020년 03월 13일 00시,2021-09-16 10:11:33.897
542,2020-03-13 09:00:00.000,1,29,강원,江原,Gangwon-do,0,4,0,0,1.88,1016,2020년 03월 13일 00시,2021-09-16 10:11:33.897
543,2020-03-13 09:00:00.000,0,27,충북,忠北,Chungcheongbuk-do,0,3,0,0,1.69,1015,2020년 03월 13일 00시,2021-09-16 10:11:33.897
544,2020-03-13 09:00:00.000,0,115,충남,忠南,Chungcheongnam-do,1,0,1,0,5.42,1014,2020년 03월 13일 00시,2021-09-16 10:11:33.897
545,2020-03-13 09:00:00.000,0,7,전북,全北,Jeollabuk-do,0,3,0,0,0.39,1013,2020년 03월 13일 00시,2021-09-16 10:11:33.897
546,2020-03-13 09:00:00.000,0,4,전남,全南,Jeollanam-do,0,1,0,0,0.21,1012,2020년 03월 13일 00시,2021-09-16 10:11:33.897
547,2020-03-13 09:00:00.000,16,1147,경북,庆北,Gyeongsangbuk-do,4,126,4,0,43.08,1011,2020년 03월 13일 00시,2021-09-16 10:11:33.897
548,2020-03-13 09:00:00.000,0,85,경남,庆南,Gyeongsangnam-do,0,10,0,0,2.53,1010,2020년 03월 13일 00시,2021-09-16 10:11:33.897
549,2020-03-13 09:00:00.000,0,4,제주,济州,Jeju,0,1,0,0,0.60,1009,2020년 03월 13일 00시,2021-09-16 10:11:33.897
550,2020-03-13 09:00:00.000,0,0,검역,隔離區,Lazaretto,0,0,0,0,0.00,1008,2020년 03월 13일 00시,2021-09-16 10:11:33.897
551,2020-03-12 09:00:00.000,66,7869,합계,合计,Total,114,318,112,2,15.18,1007,2020년 03월 12일 00시,2021-09-16 10:11:33.897
552,2020-03-12 09:00:00.000,0,213,서울,首尔,Seoul,19,19,19,0,2.19,1006,2020년 03월 12일 00시,2021-09-16 10:11:33.897
553,2020-03-12 09:00:00.000,0,99,부산,釜山,Busan,2,2,2,0,2.90,1005,2020년 03월 12일 00시,2021-09-16 10:11:33.897
554,2020-03-12 09:00:00.000,48,5867,대구,大邱,Daegu,72,145,71,1,240.80,1004,2020년 03월 12일 00시,2021-09-16 10:11:33.897
555,2020-03-12 09:00:00.000,0,25,인천,仁川,Incheon,0,2,0,0,0.85,1003,2020년 03월 12일 00시,2021-09-16 10:11:33.897
556,2020-03-12 09:00:00.000,0,15,광주,光州,Gwangju,0,7,0,0,1.03,1002,2020년 03월 12일 00시,2021-09-16 10:11:33.897
557,2020-03-12 09:00:00.000,0,20,대전,大田,Daejeon,2,1,2,0,1.36,1001,2020년 03월 12일 00시,2021-09-16 10:11:33.897
558,2020-03-12 09:00:00.000,0,25,울산,蔚山,Ulsan,0,1,0,0,2.18,1000,2020년 03월 12일 00시,2021-09-16 10:11:33.897
559,2020-03-12 09:00:00.000,0,15,세종,世宗,Sejong,5,0,5,0,4.38,999,2020년 03월 12일 00시,2021-09-16 10:11:33.897
560,2020-03-12 09:00:00.000,1,177,경기,京畿,Gyeonggi-do,3,20,2,1,1.34,998,2020년 03월 12일 00시,2021-09-16 10:11:33.897
561,2020-03-12 09:00:00.000,1,29,강원,江原,Gangwon-do,0,4,0,0,1.88,997,2020년 03월 12일 00시,2021-09-16 10:11:33.897
562,2020-03-12 09:00:00.000,0,27,충북,忠北,Chungcheongbuk-do,0,3,0,0,1.69,996,2020년 03월 12일 00시,2021-09-16 10:11:33.897
563,2020-03-12 09:00:00.000,0,114,충남,忠南,Chungcheongnam-do,2,0,2,0,5.37,995,2020년 03월 12일 00시,2021-09-16 10:11:33.897
564,2020-03-12 09:00:00.000,0,7,전북,全北,Jeollabuk-do,0,3,0,0,0.39,994,2020년 03월 12일 00시,2021-09-16 10:11:33.897
565,2020-03-12 09:00:00.000,0,4,전남,全南,Jeollanam-do,0,1,0,0,0.21,993,2020년 03월 12일 00시,2021-09-16 10:11:33.897
566,2020-03-12 09:00:00.000,16,1143,경북,庆北,Gyeongsangbuk-do,8,104,8,0,42.93,992,2020년 03월 12일 00시,2021-09-16 10:11:33.897
567,2020-03-12 09:00:00.000,0,85,경남,庆南,Gyeongsangnam-do,1,5,1,0,2.53,991,2020년 03월 12일 00시,2021-09-16 10:11:33.897
568,2020-03-12 09:00:00.000,0,4,제주,济州,Jeju,0,1,0,0,0.60,990,2020년 03월 12일 00시,2021-09-16 10:11:33.897
569,2020-03-12 09:00:00.000,0,0,검역,隔離區,Lazaretto,0,0,0,0,0.00,989,2020년 03월 12일 00시,2021-09-16 10:11:33.897
570,2020-03-11 09:00:00.000,60,7755,합계,合计,Total,242,272,239,3,14.96,988,2020년 03월 11일 00시,2021-09-16 10:11:33.897
571,2020-03-11 09:00:00.000,0,194,서울,首尔,Seoul,53,19,51,2,1.99,987,2020년 03월 11일 00시,2021-09-16 10:11:33.897
572,2020-03-11 09:00:00.000,0,97,부산,釜山,Busan,2,1,1,1,2.84,986,2020년 03월 11일 00시,2021-09-16 10:11:33.897
573,2020-03-11 09:00:00.000,44,5795,대구,大邱,Daegu,131,117,131,0,237.84,985,2020년 03월 11일 00시,2021-09-16 10:11:33.897
574,2020-03-11 09:00:00.000,0,25,인천,仁川,Incheon,12,2,12,0,0.85,984,2020년 03월 11일 00시,2021-09-16 10:11:33.897
575,2020-03-11 09:00:00.000,0,15,광주,光州,Gwangju,0,6,0,0,1.03,983,2020년 03월 11일 00시,2021-09-16 10:11:33.897
576,2020-03-11 09:00:00.000,0,18,대전,大田,Daejeon,0,1,0,0,1.22,982,2020년 03월 11일 00시,2021-09-16 10:11:33.897
577,2020-03-11 09:00:00.000,0,25,울산,蔚山,Ulsan,1,1,1,0,2.18,981,2020년 03월 11일 00시,2021-09-16 10:11:33.897
578,2020-03-11 09:00:00.000,0,10,세종,世宗,Sejong,2,0,2,0,2.92,980,2020년 03월 11일 00시,2021-09-16 10:11:33.897
579,2020-03-11 09:00:00.000,1,174,경기,京畿,Gyeonggi-do,11,19,11,0,1.31,979,2020년 03월 11일 00시,2021-09-16 10:11:33.897
580,2020-03-11 09:00:00.000,1,29,강원,江原,Gangwon-do,1,4,1,0,1.88,978,2020년 03월 11일 00시,2021-09-16 10:11:33.897
581,2020-03-11 09:00:00.000,0,27,충북,忠北,Chungcheongbuk-do,2,3,2,0,1.69,977,2020년 03월 11일 00시,2021-09-16 10:11:33.897
582,2020-03-11 09:00:00.000,0,112,충남,忠南,Chungcheongnam-do,8,0,8,0,5.28,976,2020년 03월 11일 00시,2021-09-16 10:11:33.897
583,2020-03-11 09:00:00.000,0,7,전북,全北,Jeollabuk-do,0,3,0,0,0.39,975,2020년 03월 11일 00시,2021-09-16 10:11:33.897
584,2020-03-11 09:00:00.000,0,4,전남,全南,Jeollanam-do,0,1,0,0,0.21,974,2020년 03월 11일 00시,2021-09-16 10:11:33.897
585,2020-03-11 09:00:00.000,14,1135,경북,庆北,Gyeongsangbuk-do,18,91,18,0,42.63,973,2020년 03월 11일 00시,2021-09-16 10:11:33.897
586,2020-03-11 09:00:00.000,0,84,경남,庆南,Gyeongsangnam-do,1,3,1,0,2.50,972,2020년 03월 11일 00시,2021-09-16 10:11:33.897
587,2020-03-11 09:00:00.000,0,4,제주,济州,Jeju,0,1,0,0,0.60,971,2020년 03월 11일 00시,2021-09-16 10:11:33.897
588,2020-03-11 09:00:00.000,0,0,검역,隔離區,Lazaretto,0,0,0,0,0.00,970,2020년 03월 11일 00시,2021-09-16 10:11:33.897
589,2020-03-10 09:00:00.000,54,7513,합계,合计,Total,131,232,131,0,14.49,969,2020년 03월 10일 00시,2021-09-16 10:11:33.897
590,2020-03-10 09:00:00.000,0,141,서울,首尔,Seoul,11,18,11,0,1.45,968,2020년 03월 10일 00시,2021-09-16 10:11:33.897
591,2020-03-10 09:00:00.000,0,95,부산,釜山,Busan,0,1,0,0,2.78,967,2020년 03월 10일 00시,2021-09-16 10:11:33.897
592,2020-03-10 09:00:00.000,38,5664,대구,大邱,Daegu,92,85,92,0,232.47,966,2020년 03월 10일 00시,2021-09-16 10:11:33.897
593,2020-03-10 09:00:00.000,0,13,인천,仁川,Incheon,4,1,4,0,0.44,965,2020년 03월 10일 00시,2021-09-16 10:11:33.897
594,2020-03-10 09:00:00.000,0,15,광주,光州,Gwangju,0,6,0,0,1.03,964,2020년 03월 10일 00시,2021-09-16 10:11:33.897
595,2020-03-10 09:00:00.000,0,18,대전,大田,Daejeon,0,1,0,0,1.22,963,2020년 03월 10일 00시,2021-09-16 10:11:33.897
596,2020-03-10 09:00:00.000,0,24,울산,蔚山,Ulsan,0,1,0,0,2.09,962,2020년 03월 10일 00시,2021-09-16 10:11:33.897
597,2020-03-10 09:00:00.000,0,8,세종,世宗,Sejong,2,0,2,0,2.34,961,2020년 03월 10일 00시,2021-09-16 10:11:33.897
598,2020-03-10 09:00:00.000,1,163,경기,京畿,Gyeonggi-do,10,17,10,0,1.23,960,2020년 03월 10일 00시,2021-09-16 10:11:33.897
599,2020-03-10 09:00:00.000,1,28,강원,江原,Gangwon-do,0,2,0,0,1.82,959,2020년 03월 10일 00시,2021-09-16 10:11:33.897
600,2020-03-10 09:00:00.000,0,25,충북,忠北,Chungcheongbuk-do,0,3,0,0,1.56,958,2020년 03월 10일 00시,2021-09-16 10:11:33.897
601,2020-03-10 09:00:00.000,0,104,충남,忠南,Chungcheongnam-do,2,0,2,0,4.90,957,2020년 03월 10일 00시,2021-09-16 10:11:33.897
602,2020-03-10 09:00:00.000,0,7,전북,全北,Jeollabuk-do,0,3,0,0,0.39,956,2020년 03월 10일 00시,2021-09-16 10:11:33.897
603,2020-03-10 09:00:00.000,0,4,전남,全南,Jeollanam-do,0,1,0,0,0.21,955,2020년 03월 10일 00시,2021-09-16 10:11:33.897
604,2020-03-10 09:00:00.000,14,1117,경북,庆北,Gyeongsangbuk-do,10,89,10,0,41.95,954,2020년 03월 10일 00시,2021-09-16 10:11:33.897
605,2020-03-10 09:00:00.000,0,83,경남,庆南,Gyeongsangnam-do,0,3,0,0,2.47,953,2020년 03월 10일 00시,2021-09-16 10:11:33.897
606,2020-03-10 09:00:00.000,0,4,제주,济州,Jeju,0,1,0,0,0.60,952,2020년 03월 10일 00시,2021-09-16 10:11:33.897
607,2020-03-10 09:00:00.000,0,0,검역,隔離區,Lazaretto,0,0,0,0,0.00,951,2020년 03월 10일 00시,2021-09-16 10:11:33.897
